date,sleep_score,sleep_total_min,hr_night_avg,steps_total,active_kcal,sleep_deep_min,sleep_rem_min,sleep_awakenings,data_era,day_of_week,month
2022-05-01,73.87,476.98333333333335,67.92083333333333,32765.0,1312.0,0.0,0.0,0.0,0,6,5
2022-05-02,76.84,438.98333333333335,68.60416666666667,9108.0,941.0,0.0,0.0,0.0,0,0,5
2022-05-03,73.75,470.98333333333335,69.0,7178.0,376.0,0.0,0.0,0.0,0,1,5
2022-05-04,62.88,504.98333333333335,70.58333333333333,7577.0,490.0,0.0,0.0,0.0,0,2,5
2022-05-05,75.5,455.98333333333335,70.33333333333333,8322.0,726.0,0.0,0.0,0.0,0,3,5
2022-05-06,44.43,587.9833333333333,69.05,7911.0,412.0,0.0,0.0,0.0,0,4,5
2022-05-07,26.42,652.9833333333333,70.225,21316.0,1789.243,0.0,0.0,0.0,0,5,5
2022-05-08,76.23,454.98333333333335,70.01666666666667,893.0,167.0,0.0,0.0,0.0,0,6,5
2022-05-09,71.92,498.98333333333335,65.55416666666666,11558.0,909.0,0.0,0.0,0.0,0,0,5
2022-05-10,80.89,449.98333333333335,67.7375,10563.0,596.0,0.0,0.0,0.0,0,1,5
2022-05-11,83.42,448.98333333333335,65.88333333333334,29002.0,847.0,0.0,0.0,0.0,0,2,5
2022-05-12,69.51,496.98333333333335,67.49583333333334,14537.0,1198.0,0.0,0.0,0.0,0,3,5
2022-05-13,42.55,595.9833333333333,68.97083333333333,14024.0,919.0,0.0,0.0,0.0,0,4,5
2022-05-14,37.7,610.9833333333333,69.7,19560.0,487.0,0.0,0.0,0.0,0,5,5
2022-05-15,58.67,533.9833333333333,68.55416666666666,9240.0,426.0,0.0,0.0,0.0,0,6,5
2022-05-16,68.12,405.98333333333335,68.91666666666667,20428.0,901.0,0.0,0.0,0.0,0,0,5
2022-05-17,70.94,426.98333333333335,70.5375,8535.0,324.0,0.0,0.0,0.0,0,1,5
2022-05-18,73.34,434.98333333333335,70.27083333333333,41893.0,1547.0,0.0,0.0,0.0,0,2,5
2022-05-19,76.69,464.98333333333335,68.04583333333333,8599.0,508.0,0.0,0.0,0.0,0,3,5
2022-05-21,54.45,567.9833333333333,65.7,9706.0,203.0,0.0,0.0,0.0,0,5,5
2022-05-22,76.11,481.98333333333335,65.59583333333333,4722.0,386.0,0.0,0.0,0.0,0,6,5
2022-05-23,69.35,507.98333333333335,65.76666666666667,13624.0,925.0,0.0,0.0,0.0,0,0,5
2022-05-24,82.2,441.98333333333335,65.52916666666667,15224.0,666.0,0.0,0.0,0.0,0,1,5
2022-05-25,71.35,501.98333333333335,65.43333333333334,17730.0,798.0,0.0,0.0,0.0,0,2,5
2022-05-26,83.9,448.98333333333335,65.5625,12279.0,524.0,0.0,0.0,0.0,0,3,5
2022-05-27,43.09,592.9833333333333,69.10833333333333,9284.0,631.0,0.0,0.0,0.0,0,4,5
2022-05-28,39.85,617.9833333333333,67.10416666666667,13206.0,444.0,0.0,0.0,0.0,0,5,5
2022-05-29,73.98,419.98333333333335,67.34583333333333,2859.0,379.0,0.0,0.0,0.0,0,6,5
2022-05-30,63.91,544.9833333333333,63.229166666666664,14231.0,1000.0,0.0,0.0,0.0,0,0,5
2022-05-31,58.56,558.9833333333333,64.4625,25188.0,1456.0,0.0,0.0,0.0,0,1,5
2022-06-01,65.85,537.9833333333333,63.104166666666664,12861.0,547.0,0.0,0.0,0.0,0,2,6
2022-06-02,70.4,525.9833333333333,62.06666666666667,12434.0,548.0,0.0,0.0,0.0,0,3,6
2022-06-03,51.95,599.9833333333333,62.0375,10382.0,512.0,0.0,0.0,0.0,0,4,6
2022-06-04,79.28,469.98333333333335,65.48333333333333,9668.0,535.0,0.0,0.0,0.0,0,5,6
2022-06-05,72.63,493.98333333333335,65.91666666666667,8060.0,779.0,0.0,0.0,0.0,0,6,6
2022-06-06,68.83,511.98333333333335,65.45,17987.0,1118.0,0.0,0.0,0.0,0,0,6
2022-06-07,67.64,534.9833333333333,62.40833333333333,13689.0,569.0,0.0,0.0,0.0,0,1,6
2022-06-08,85.65,458.98333333333335,63.07083333333333,14778.0,1141.0,0.0,0.0,0.0,0,2,6
2022-06-09,76.55,498.98333333333335,62.46666666666667,8630.0,758.0,0.0,0.0,0.0,0,3,6
2022-06-10,68.84,519.9833333333333,64.10833333333333,28780.0,1542.0,0.0,0.0,0.0,0,4,6
2022-06-11,69.57,495.98333333333335,67.62083333333334,33568.0,1076.0,0.0,0.0,0.0,0,5,6
2022-06-12,77.82,457.98333333333335,68.45833333333333,19171.0,717.0,0.0,0.0,0.0,0,6,6
2022-06-13,73.81,493.98333333333335,65.12916666666666,11377.0,1324.0,0.0,0.0,0.0,0,0,6
2022-06-14,79.24,460.98333333333335,67.0125,12132.0,585.0,0.0,0.0,0.0,0,1,6
2022-06-15,74.16,479.98333333333335,67.22916666666667,8529.0,572.0,0.0,0.0,0.0,0,2,6
2022-06-16,72.25,468.98333333333335,70.3375,24466.0,1378.0,0.0,0.0,0.0,0,3,6
2022-06-17,52.86,549.9833333333333,69.7625,18577.0,822.0,0.0,0.0,0.0,0,4,6
2022-06-18,37.87,627.9833333333333,66.75833333333334,20403.0,825.0,0.0,0.0,0.0,0,5,6
2022-06-19,74.81,457.98333333333335,70.4625,8687.0,376.0,0.0,0.0,0.0,0,6,6
2022-06-20,66.91,421.98333333333335,72.3875,62840.0,3512.0,0.0,0.0,0.0,0,0,6
2022-06-21,66.22,486.98333333333335,71.35416666666667,56949.0,2477.0,0.0,0.0,0.0,0,1,6
2022-06-22,58.52,551.9833333333333,65.65416666666667,28871.0,1149.0,0.0,0.0,0.0,0,2,6
2022-06-23,69.63,486.98333333333335,69.08333333333333,26439.0,1411.0,0.0,0.0,0.0,0,3,6
2022-06-24,37.08,651.9833333333333,63.28333333333333,23498.0,885.0,0.0,0.0,0.0,0,4,6
2022-06-26,72.55,476.98333333333335,68.8,8983.0,313.0,0.0,0.0,0.0,0,6,6
2022-06-27,80.77,460.98333333333335,65.9875,9576.0,441.0,0.0,0.0,0.0,0,0,6
2022-06-28,83.37,435.98333333333335,63.75,29671.0,1002.0,0.0,0.0,0.0,0,1,6
2022-06-29,63.38,540.9833333333333,64.25,18508.0,754.0,0.0,0.0,0.0,0,2,6
2022-06-30,34.7,654.9833333333333,64.37083333333334,11480.0,435.0,0.0,0.0,0.0,0,3,6
2022-07-01,58.24,548.9833333333333,66.34166666666667,8742.0,481.0,0.0,0.0,0.0,0,4,7
2022-07-02,55.1,555.9833333333333,67.26666666666667,16603.0,769.0,0.0,0.0,0.0,0,5,7
2022-07-03,72.95,471.98333333333335,69.36666666666666,59113.0,2817.0,0.0,0.0,0.0,0,6,7
2022-07-04,58.47,531.9833333333333,69.025,59656.0,1969.0,0.0,0.0,0.0,0,0,7
2022-07-05,72.23,475.98333333333335,69.18333333333334,49961.0,1543.0,0.0,0.0,0.0,0,1,7
2022-07-06,54.1,580.9833333333333,63.770833333333336,15108.0,645.0,0.0,0.0,0.0,0,2,7
2022-07-07,79.81,494.98333333333335,60.964285714285715,18093.0,738.0,0.0,0.0,0.0,0,3,7
2022-07-08,53.13,350.98333333333335,69.74166666666666,23695.0,1811.0,0.0,0.0,0.0,0,4,7
2022-07-09,62.92,504.98333333333335,70.55833333333334,21098.0,2266.0,0.0,0.0,0.0,0,5,7
2022-07-10,67.18,409.98333333333335,70.2125,24554.0,1288.0,0.0,0.0,0.0,0,6,7
2022-07-11,68.64,475.98333333333335,71.575,19040.0,1839.0,0.0,0.0,0.0,0,0,7
2022-07-12,67.88,501.98333333333335,67.75,12232.0,972.0,0.0,0.0,0.0,0,1,7
2022-07-13,31.92,251.98333333333332,67.38388625592417,19635.0,1979.0,0.0,0.0,0.0,0,2,7
2022-07-14,53.5,443.98333333333335,92.75,4357.0,3227.0,0.0,0.0,0.0,0,3,7
2022-07-15,36.97,583.9833333333333,74.69166666666666,1217.0,193.0,0.0,0.0,0.0,0,4,7
2022-07-16,64.91,533.9833333333333,64.39583333333333,6717.0,185.0,0.0,0.0,0.0,0,5,7
2022-07-17,30.36,678.9833333333333,64.75833333333334,9249.0,77.0,0.0,0.0,0.0,0,6,7
2022-07-18,56.29,580.9833333333333,62.30833333333333,16003.0,360.0,0.0,0.0,0.0,0,0,7
2022-07-19,72.72,424.98333333333335,69.01666666666667,14582.0,1555.0,0.0,0.0,0.0,0,1,7
2022-07-20,72.24,492.98333333333335,66.34166666666667,13859.0,617.0,0.0,0.0,0.0,0,2,7
2022-07-21,81.75,455.98333333333335,66.17083333333333,28496.0,1822.0,0.0,0.0,0.0,0,3,7
2022-07-22,51.31,573.9833333333333,66.79583333333333,15240.0,918.0,0.0,0.0,0.0,0,4,7
2022-07-23,84.83,469.98333333333335,61.78333333333333,22610.0,541.0,0.0,0.0,0.0,0,5,7
2022-07-24,69.39,536.9833333333333,60.90833333333333,22674.0,1412.0,0.0,0.0,0.0,0,6,7
2022-07-25,56.3,574.9833333333333,63.30416666666667,27580.0,2215.0,0.0,0.0,0.0,0,0,7
2022-07-26,52.88,594.9833333333333,62.25,25022.0,1091.0,0.0,0.0,0.0,0,1,7
2022-07-27,62.99,580.9833333333333,57.84583333333333,22822.0,1128.0,0.0,0.0,0.0,0,2,7
2022-07-28,43.87,647.9833333333333,59.425,34478.0,614.0,0.0,0.0,0.0,0,3,7
2022-07-29,56.26,618.9833333333333,55.99583333333333,16941.0,968.0,0.0,0.0,0.0,0,4,7
2022-07-30,56.22,608.9833333333333,57.69166666666667,18087.0,457.0,0.0,0.0,0.0,0,5,7
2022-07-31,47.8,635.9833333333333,58.8,32083.0,665.0,0.0,0.0,0.0,0,6,7
2022-08-01,73.56,531.9833333333333,58.9625,32472.0,1222.0,0.0,0.0,0.0,0,0,8
2022-08-02,69.29,530.9833333333333,61.979166666666664,36695.0,662.0,0.0,0.0,0.0,0,1,8
2022-08-03,73.56,403.98333333333335,64.95833333333333,38011.0,1363.0,0.0,0.0,0.0,0,2,8
2022-08-04,39.62,638.9833333333333,63.75833333333333,20903.0,1115.0,0.0,0.0,0.0,0,3,8
2022-08-05,74.81,516.9833333333333,60.62916666666667,21737.0,1700.0,0.0,0.0,0.0,0,4,8
2022-08-06,52.67,598.9833333333333,61.725,20392.0,696.0,0.0,0.0,0.0,0,5,8
2022-08-07,90.14,439.98333333333335,59.90416666666667,23689.0,701.0,0.0,0.0,0.0,0,6,8
2022-08-08,55.81,592.9833333333333,60.62916666666667,41138.0,1649.0,0.0,0.0,0.0,0,0,8
2022-08-09,63.67,527.9833333333333,66.225,31352.0,1531.0,0.0,0.0,0.0,0,1,8
2022-08-10,66.18,525.9833333333333,64.88333333333334,18017.0,1073.0,0.0,0.0,0.0,0,2,8
2022-08-11,60.8,556.9833333333333,63.3,41686.0,1729.0,0.0,0.0,0.0,0,3,8
2022-08-12,43.8,607.9833333333333,66.13333333333334,15135.0,868.0,0.0,0.0,0.0,0,4,8
2022-08-13,72.78,527.9833333333333,60.15,19332.0,389.0,0.0,0.0,0.0,0,5,8
2022-08-14,70.01,524.9833333333333,62.49583333333333,40707.0,1476.0,0.0,0.0,0.0,0,6,8
2022-08-15,82.0,471.98333333333335,63.333333333333336,36093.0,1988.0,0.0,0.0,0.0,0,0,8
2022-08-16,83.74,455.98333333333335,64.84583333333333,33263.0,1398.0,0.0,0.0,0.0,0,1,8
2022-08-17,66.32,506.98333333333335,67.95416666666667,12670.0,1173.0,0.0,0.0,0.0,0,2,8
2022-08-18,69.79,494.98333333333335,67.64166666666667,24061.0,963.0,0.0,0.0,0.0,0,3,8
2022-08-19,52.5,558.9833333333333,68.5,27984.0,1829.0,0.0,0.0,0.0,0,4,8
2022-08-20,58.68,551.9833333333333,65.55,15580.0,601.0,0.0,0.0,0.0,0,5,8
2022-08-21,38.29,666.9833333333333,59.979166666666664,13179.0,365.0,0.0,0.0,0.0,0,6,8
2022-08-22,53.99,595.9833333333333,61.34166666666667,7979.0,231.0,0.0,0.0,0.0,0,0,8
2022-08-23,59.19,573.9833333333333,61.541666666666664,16864.0,442.0,0.0,0.0,0.0,0,1,8
2022-08-24,48.1,600.9833333333333,64.4375,20760.0,1173.0,0.0,0.0,0.0,0,2,8
2022-08-25,81.2,438.98333333333335,65.69583333333334,21100.0,1077.0,0.0,0.0,0.0,0,3,8
2022-08-26,77.79,484.98333333333335,63.979166666666664,14531.0,396.0,0.0,0.0,0.0,0,4,8
2022-08-27,67.3,545.9833333333333,60.80416666666667,21624.0,811.0,0.0,0.0,0.0,0,5,8
2022-08-28,61.29,548.9833333333333,64.3125,27024.0,761.0,0.0,0.0,0.0,0,6,8
2022-08-29,56.6,578.9833333333333,62.4375,33777.0,1463.0,0.0,0.0,0.0,0,0,8
2022-08-30,61.26,541.9833333333333,65.49583333333334,17701.0,330.838,0.0,0.0,0.0,0,1,8
2022-09-01,80.27,420.98333333333335,63.31666666666667,23859.0,1262.0,0.0,0.0,0.0,0,3,9
2022-09-02,51.99,592.9833333333333,63.17916666666667,19728.0,755.0,0.0,0.0,0.0,0,4,9
2022-09-03,65.97,539.9833333333333,62.6875,3954.0,260.0,0.0,0.0,0.0,0,5,9
2022-09-04,81.36,455.98333333333335,66.42916666666666,16973.0,785.0,0.0,0.0,0.0,0,6,9
2022-09-05,67.65,508.98333333333335,66.73333333333333,18835.0,1612.0,0.0,0.0,0.0,0,0,9
2022-09-06,81.17,443.98333333333335,66.55,12279.0,640.0,0.0,0.0,0.0,0,1,9
2022-09-07,84.23,451.98333333333335,65.18333333333334,18761.0,1194.0,0.0,0.0,0.0,0,2,9
2022-09-11,75.12,433.98333333333335,68.91666666666667,8755.0,488.09,0.0,0.0,0.0,0,6,9
2022-09-12,77.21,427.98333333333335,66.525,16304.0,1245.258,0.0,0.0,0.0,0,0,9
2022-09-13,70.72,473.98333333333335,70.52083333333333,15772.0,1196.159,0.0,0.0,0.0,0,1,9
2022-09-14,69.79,473.98333333333335,71.14583333333333,21618.0,1732.466,0.0,0.0,0.0,0,2,9
2022-09-15,74.11,414.98333333333335,66.42083333333333,17315.0,974.383,0.0,0.0,0.0,0,3,9
2022-09-16,36.67,629.9833333333333,67.225,8449.0,605.422,0.0,0.0,0.0,0,4,9
2022-09-17,68.78,430.98333333333335,72.64583333333333,10613.0,576.0260000000001,0.0,0.0,0.0,0,5,9
2022-09-18,68.39,464.98333333333335,73.57916666666667,1704.0,197.747,0.0,0.0,0.0,0,6,9
2022-09-19,76.48,440.98333333333335,69.17916666666666,10866.0,1166.618,0.0,0.0,0.0,0,0,9
2022-09-20,75.74,435.98333333333335,68.8375,20984.0,1291.144,0.0,0.0,0.0,0,1,9
2022-09-21,74.15,416.98333333333335,66.73333333333333,13233.0,933.105,0.0,0.0,0.0,0,2,9
2022-09-22,69.21,410.98333333333335,69.02083333333333,11676.0,853.146,0.0,0.0,0.0,0,3,9
2022-09-23,40.5,585.9833333333333,72.00416666666666,19754.0,1118.496,0.0,0.0,0.0,0,4,9
2022-09-24,31.24,627.9833333333333,71.175,23433.0,1912.174,0.0,0.0,0.0,0,5,9
2022-09-25,57.86,382.98333333333335,71.925,7598.0,560.675,0.0,0.0,0.0,0,6,9
2022-09-26,72.03,483.98333333333335,67.98333333333333,18066.0,1022.3969999999999,0.0,0.0,0.0,0,0,9
2022-09-27,58.93,362.98333333333335,67.875,9208.0,556.641,0.0,0.0,0.0,0,1,9
2022-09-28,52.91,528.9833333333333,73.22916666666667,20975.0,2518.529,0.0,0.0,0.0,0,2,9
2022-09-29,64.69,479.98333333333335,73.54166666666667,22270.0,2273.418,0.0,0.0,0.0,0,3,9
2022-09-30,66.56,488.96666666666664,70.79583333333333,12204.0,1197.406,0.0,0.0,0.0,0,4,9
2022-10-01,43.35,601.9833333333333,67.43333333333334,10003.0,750.669,0.0,0.0,0.0,0,5,10
2022-10-02,77.01,440.98333333333335,68.82083333333334,11262.0,1059.507,0.0,0.0,0.0,0,6,10
2022-10-03,78.13,461.98333333333335,67.58333333333333,11395.0,1005.914,0.0,0.0,0.0,0,0,10
2022-10-04,76.49,437.98333333333335,68.67083333333333,22050.0,1823.6680000000001,0.0,0.0,0.0,0,1,10
2022-10-05,70.93,420.98333333333335,69.54583333333333,22124.0,1540.522,0.0,0.0,0.0,0,2,10
2022-10-06,74.4,441.98333333333335,70.72916666666667,17896.0,1241.886,0.0,0.0,0.0,0,3,10
2022-10-07,50.05,555.9833333333333,70.63333333333334,18547.0,1451.031,0.0,0.0,0.0,0,4,10
2022-10-08,66.39,524.9833333333333,64.90833333333333,1014.0,115.287,0.0,0.0,0.0,0,5,10
2022-10-09,67.02,530.9833333333333,63.4875,1263.0,108.736,0.0,0.0,0.0,0,6,10
2022-10-10,83.92,451.98333333333335,65.39166666666667,10107.0,1094.421,0.0,0.0,0.0,0,0,10
2022-10-11,74.63,482.98333333333335,66.41666666666667,13265.0,1095.849,0.0,0.0,0.0,0,1,10
2022-10-12,79.13,468.98333333333335,65.75,22698.0,1328.504,0.0,0.0,0.0,0,2,10
2022-10-13,73.57,475.98333333333335,68.29166666666667,12006.0,1041.938,0.0,0.0,0.0,0,3,10
2022-10-15,59.95,551.9833333333333,64.7,1129.0,40.835,0.0,0.0,0.0,0,5,10
2022-10-16,78.44,446.98333333333335,68.87083333333334,1182.0,121.549,0.0,0.0,0.0,0,6,10
2022-10-17,68.61,504.98333333333335,66.7625,9800.0,641.823,0.0,0.0,0.0,0,0,10
2022-10-18,75.75,465.98333333333335,68.50416666666666,9276.0,654.0699999999999,0.0,0.0,0.0,0,1,10
2022-10-19,68.04,511.98333333333335,65.97916666666667,9599.0,803.19,0.0,0.0,0.0,0,2,10
2022-10-20,76.74,442.98333333333335,69.3375,16263.0,1165.851,0.0,0.0,0.0,0,3,10
2022-10-21,55.08,546.9833333333333,68.78333333333333,28380.0,1705.995,0.0,0.0,0.0,0,4,10
2022-10-22,58.55,532.9833333333333,68.8,10118.0,845.2429999999999,0.0,0.0,0.0,0,5,10
2022-10-23,77.59,458.98333333333335,68.44583333333334,10909.0,853.187,0.0,0.0,0.0,0,6,10
2022-10-24,76.55,476.98333333333335,66.1375,10280.0,696.201,0.0,0.0,0.0,0,0,10
2022-10-25,57.82,536.9833333333333,68.625,17108.0,1463.652,0.0,0.0,0.0,0,1,10
2022-10-26,56.25,534.9833333333333,70.00416666666666,9818.0,702.85,0.0,0.0,0.0,0,2,10
2022-10-27,57.67,518.9833333333333,71.72,21753.0,1980.592,0.0,0.0,0.0,0,3,10
2022-10-28,58.99,536.9833333333333,67.84166666666667,1238.0,103.046,0.0,0.0,0.0,0,4,10
2022-10-29,61.96,536.9833333333333,65.8625,13013.0,1117.312,0.0,0.0,0.0,0,5,10
2022-10-30,80.37,452.98333333333335,67.59166666666667,9403.0,671.253,0.0,0.0,0.0,0,6,10
2022-10-31,68.07,506.98333333333335,66.7875,11881.0,651.635,0.0,0.0,0.0,0,0,10
2022-11-01,75.37,490.98333333333335,64.5875,19040.0,1398.205,0.0,0.0,0.0,0,1,11
2022-11-02,75.6,492.98333333333335,64.1,17837.0,1603.576,0.0,0.0,0.0,0,2,11
2022-11-03,77.3,443.98333333333335,69.13333333333334,20878.0,1496.149,0.0,0.0,0.0,0,3,11
2022-11-04,23.26,672.9833333333333,69.49583333333334,13717.0,791.0809999999999,0.0,0.0,0.0,0,4,11
2022-11-05,54.46,342.98333333333335,67.52083333333333,12752.0,1302.4569999999999,0.0,0.0,0.0,0,5,11
2022-11-06,80.05,456.98333333333335,67.13333333333334,142.0,185.397,0.0,0.0,0.0,0,6,11
2022-11-15,72.52,455.98333333333335,72.32083333333334,9361.0,760.705,0.0,0.0,0.0,0,1,11
2022-11-16,77.43,448.98333333333335,69.875,10788.0,1384.346,0.0,0.0,0.0,0,2,11
2022-11-17,75.97,437.98333333333335,69.01666666666667,23617.0,1916.865,0.0,0.0,0.0,0,3,11
2022-11-18,43.97,581.9833333333333,70.35833333333333,8907.0,797.513,0.0,0.0,0.0,0,4,11
2022-11-19,40.99,598.9833333333333,69.50833333333334,1992.0,304.174,0.0,0.0,0.0,0,5,11
2022-11-20,81.35,451.98333333333335,67.10416666666667,3324.0,334.659,0.0,0.0,0.0,0,6,11
2022-11-21,73.73,488.98333333333335,66.01666666666667,19531.0,2628.267,0.0,0.0,0.0,0,0,11
2022-11-22,79.96,459.98333333333335,66.69583333333334,18645.0,1369.424,0.0,0.0,0.0,0,1,11
2022-11-23,82.0,443.98333333333335,66.0,12396.0,1189.515,0.0,0.0,0.0,0,2,11
2022-11-24,82.0,476.98333333333335,62.50416666666667,11133.0,600.193,0.0,0.0,0.0,0,3,11
2022-11-25,64.7,556.9833333333333,60.7,16943.0,1101.3220000000001,0.0,0.0,0.0,0,4,11
2022-11-26,68.32,528.9833333333333,62.954166666666666,20197.0,1156.7060000000001,0.0,0.0,0.0,0,5,11
2022-11-27,78.12,492.98333333333335,62.425,7779.0,437.743,0.0,0.0,0.0,0,6,11
2022-11-28,81.25,464.98333333333335,65.00416666666666,13979.0,799.982,0.0,0.0,0.0,0,0,11
2022-11-29,64.72,516.9833333333333,67.35833333333333,17669.0,1510.922,0.0,0.0,0.0,0,1,11
2022-11-30,75.08,492.98333333333335,64.45,4330.0,611.664,0.0,0.0,0.0,0,2,11
2022-12-01,66.31,510.98333333333335,66.0,10684.0,1409.892,126.0,62.5,22.0,1,3,12
2022-12-02,38.72,681.1166666666667,65.98507462686567,8719.0,2331.249,122.5,76.5,35.0,1,4,12
2022-12-03,59.98,547.9833333333333,67.39383561643835,6236.0,2779.8,125.5,73.0,20.0,1,5,12
2022-12-04,69.76,492.96666666666664,58.56164383561644,4317.0,1189.281,124.0,29.0,21.0,1,6,12
2022-12-05,70.96,467.76666666666665,65.47540983606558,4619.0,1361.181,117.5,39.0,44.0,1,0,12
2022-12-06,67.15,418.5,75.74117647058823,2191.0,268.72,192.5,66.5,22.0,1,1,12
2022-12-07,57.44,339.5,64.65822784810126,109.0,186.069,152.0,34.5,27.0,1,2,12
2022-12-08,74.39,448.5,69.01666666666667,461.0,337.819,184.0,56.5,23.0,1,3,12
2022-12-09,74.73,432.0,67.96052631578948,5057.0,438.558,185.0,68.0,30.0,1,4,12
2022-12-10,74.95,430.0,64.64,32.0,242.643,203.0,57.5,27.0,1,5,12
2022-12-11,68.77,506.5,62.5,1565.0,662.378,191.5,57.0,36.0,1,6,12
2022-12-12,56.8,597.5,63.183098591549296,520.0,931.839,171.0,96.5,31.0,1,0,12
2022-12-13,63.63,559.0,63.885416666666664,934.0,794.24,179.5,97.0,36.0,1,1,12
2022-12-14,62.25,383.0,64.67857142857143,57.0,346.75,150.5,26.5,18.0,1,2,12
2022-12-15,78.59,445.5,62.752808988764045,5524.0,993.808,160.0,58.0,18.0,1,3,12
2022-12-16,70.07,528.0,64.90217391304348,4218.0,766.795,186.5,108.5,21.0,1,4,12
2022-12-17,59.87,581.0,63.77777777777778,4418.0,753.198,190.0,99.5,27.0,1,5,12
2022-12-18,64.26,390.5,66.46902654867256,12704.0,1708.7540000000001,170.0,37.5,19.0,1,6,12
2022-12-19,75.82,431.5,60.35353535353536,4375.0,980.577,185.5,44.0,16.0,1,0,12
2022-12-20,82.77,455.98333333333335,62.21649484536083,4710.0,1047.368,192.0,84.0,13.0,1,1,12
2022-12-21,72.16,512.9833333333333,65.48387096774194,18147.0,2402.741,191.5,111.5,15.0,1,2,12
2022-12-22,73.52,474.1333333333333,63.91412742382271,18292.0,1878.3609999999999,186.5,55.5,16.0,1,3,12
2022-12-23,71.07,504.01666666666665,64.33243243243243,5552.0,928.2620000000001,141.0,78.0,20.0,1,4,12
2022-12-24,55.84,611.5333333333333,65.3419540229885,11680.0,989.95,183.0,141.0,22.0,1,5,12
2022-12-25,58.49,594.9,64.34757834757835,4658.0,786.322,164.0,112.5,21.0,1,6,12
2022-12-26,62.71,530.85,68.03768115942029,4014.0,794.967,128.5,73.0,25.0,1,0,12
2022-12-27,50.52,616.5166666666667,64.23398328690807,9991.0,983.6610000000001,210.0,80.0,31.0,1,1,12
2022-12-28,50.73,643.9833333333333,60.62839879154078,14238.0,2114.6730000000002,148.5,103.0,23.0,1,2,12
2022-12-29,69.73,529.9833333333333,62.28012048192771,10819.0,1721.712,128.0,93.0,25.0,1,3,12
2022-12-30,42.48,644.9833333333333,64.48122866894198,25097.0,4088.298,121.0,67.5,31.0,1,4,12
2022-12-31,70.69,505.48333333333335,64.26315789473684,23550.0,3179.998,162.0,77.0,19.0,1,5,12
2023-01-01,57.09,596.9833333333333,60.3910447761194,3675.0,861.004,126.5,82.5,29.0,1,6,1
2023-01-02,63.29,392.0,60.92114695340502,27494.0,4965.783,126.5,11.0,21.0,1,0,1
2023-01-03,75.11,471.0,60.88095238095238,4543.0,996.101,161.5,48.5,24.0,1,1,1
2023-01-04,76.11,439.0,60.06976744186046,6219.0,1211.388,108.0,38.0,21.0,1,2,1
2023-01-05,77.61,471.5,59.89772727272727,10992.0,2681.211,138.0,60.5,23.0,1,3,1
2023-01-06,70.87,509.0,62.747368421052634,4552.0,1215.27,145.5,75.5,27.0,1,4,1
2023-01-07,61.86,563.5,62.6219512195122,7539.0,1225.723,152.0,83.5,21.0,1,5,1
2023-01-08,67.37,508.98333333333335,58.58904109589041,9835.0,3449.363,148.0,32.0,17.0,1,6,1
2023-01-09,76.12,454.0,57.878787878787875,8280.0,2444.1730000000002,137.5,23.0,23.0,1,0,1
2023-01-10,75.98,455.0,61.95161290322581,12575.0,2946.647,182.0,40.5,21.0,1,1,1
2023-01-11,74.1,427.5,60.956043956043956,7728.0,2054.856,104.0,40.0,30.0,1,2,1
2023-01-12,68.25,414.0,61.11764705882353,5106.0,1701.367,135.5,19.5,29.0,1,3,1
2023-01-13,73.86,428.5,62.32203389830509,3959.0,1140.504,78.0,53.5,22.0,1,4,1
2023-01-14,63.84,541.0,63.23456790123457,24108.0,6347.665,194.0,70.5,25.0,1,5,1
2023-01-15,71.48,462.5,65.16417910447761,5319.0,1225.857,105.5,35.0,24.0,1,6,1
2023-01-16,75.1,434.5,63.73972602739726,6945.0,1210.171,142.0,51.0,20.0,1,0,1
2023-01-17,75.65,482.0,61.57142857142857,14360.0,3597.041,142.0,68.0,25.0,1,1,1
2023-01-18,70.23,438.0,64.45454545454545,7070.0,1194.901,121.5,22.5,28.0,1,2,1
2023-01-19,65.87,437.0,66.53846153846153,8066.0,1371.727,72.0,27.0,26.0,1,3,1
2023-01-20,60.39,553.5,64.66197183098592,4485.0,1028.115,108.0,73.0,33.0,1,4,1
2023-01-21,74.85,439.5,65.03225806451613,6125.0,1103.109,98.5,50.5,16.0,1,5,1
2023-01-22,73.29,487.0,58.97435897435897,4321.0,953.977,114.5,47.0,31.0,1,6,1
2023-01-23,79.43,450.0,56.64705882352941,4851.0,1037.422,145.0,33.5,19.0,1,0,1
2023-01-24,78.03,450.5,58.28358208955224,4278.0,850.956,153.5,32.5,23.0,1,1,1
2023-01-25,64.14,424.5,67.72916666666667,13060.0,2118.117,102.5,13.0,26.0,1,2,1
2023-01-26,79.79,446.0,58.979166666666664,4717.0,976.792,107.0,49.0,25.0,1,3,1
2023-01-27,66.56,508.0,64.63934426229508,4257.0,1110.926,170.5,54.0,30.0,1,4,1
2023-01-28,68.95,526.5,60.08,365.0,424.132,140.0,72.0,24.0,1,5,1
2023-01-29,82.35,462.0,56.3728813559322,4854.0,780.323,100.0,63.5,25.0,1,6,1
2023-01-30,82.61,426.0,55.775,4207.0,1066.582,112.0,69.0,23.0,1,0,1
2023-01-31,77.98,434.5,59.50632911392405,7613.0,1724.858,142.5,50.5,25.0,1,1,1
2023-02-01,82.81,449.0,58.04347826086956,7182.0,1373.403,136.0,60.5,24.0,1,2,2
